# mechanical audit baseline for all 1,374 active official rows; not a semantic completion audit
# deprecated source rows are retained but excluded from this active ledger
# Unlinked rows are Unreviewed, never automatically treated as unimplemented
# platform_limited rows remain in the ledger and are separated from general Adapter work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Binance	Spot REST	Http	GET	/api/v3/executionRules	executionRules	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/historicalBlockTrades	historicalBlockTrades	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/historicalTrades	historicalTrades	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/klines	klines	documented_active	common_existing	general_adapter_or_provider	해당 없음	spot.klines	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:68	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	candles	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	GET	/api/v3/myAllocations	myAllocations	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/myFilters	myFilters	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/myPreventedMatches	myPreventedMatches	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/myTrades	myTrades	documented_active	provider_typed	general_adapter_or_provider	해당 없음	spot.account_trades	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/binance/mod.rs:575	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	account_trades	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	GET	/api/v3/openOrderList	openOrderList	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/openOrders	getOpenOrders	documented_active	common_existing	general_adapter_or_provider	해당 없음	spot.open_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:205	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	open_orders	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	GET	/api/v3/order	getOrder	documented_active	provider_typed	general_adapter_or_provider	해당 없음	spot.query_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/binance/mod.rs:561	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	spot_order	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	GET	/api/v3/order/amendments	orderAmendments	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/orderList	getOrderList	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/ping	ping	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/rateLimit/order	rateLimitOrder	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/referencePrice	referencePrice	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/referencePrice/calculation	referencePriceCalculation	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/ticker	ticker	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/ticker/24hr	ticker24hr	documented_active	common_existing	general_adapter_or_provider	해당 없음	spot.ticker_24hr	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:62	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	ticker	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	GET	/api/v3/ticker/bookTicker	tickerBookTicker	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/ticker/price	tickerPrice	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/ticker/tradingDay	tickerTradingDay	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/time	time	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	GET	/api/v3/trades	getTrades	documented_active	common_existing	general_adapter_or_provider	해당 없음	spot.recent_trades	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:50	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	trades	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	GET	/api/v3/uiKlines	uiKlines	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/order	newOrder	documented_active	common_existing	general_adapter_or_provider	해당 없음	spot.new_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	place_order	원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/order/cancelReplace	orderCancelReplace	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/order/test	orderTest	documented_active	provider_typed	general_adapter_or_provider	해당 없음	spot.test_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/binance/mod.rs:601	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	test_order	감사 초안; 의미상 Complete 아님
Binance	Spot REST	Http	POST	/api/v3/orderList/oco	orderListOco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/orderList/opo	orderListOpo	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/orderList/opoco	orderListOpoco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/orderList/oto	orderListOto	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/orderList/otoco	orderListOtoco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/sor/order	sorOrder	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	POST	/api/v3/sor/order/test	sorOrderTest	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot REST	Http	PUT	/api/v3/order/amend/keepPriority	orderAmendKeepPriority	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/account.commission	accountCommission	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/account.rateLimits.orders	accountRateLimitsOrders	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/account.status	accountStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/allOrderLists	allOrderLists	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/allOrders	allOrders	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/avgPrice	avgPrice	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/blockTrades.historical	blockTradesHistorical	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/depth	depth	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/exchangeInfo	exchangeInfo	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/executionRules	executionRules	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/klines	klines	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/myAllocations	myAllocations	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/myFilters	myFilters	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/myPreventedMatches	myPreventedMatches	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/myTrades	myTrades	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/openOrderLists.status	openOrderListsStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/openOrders.cancelAll	openOrdersCancelAll	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/openOrders.status	openOrdersStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.amend.keepPriority	orderAmendKeepPriority	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.amendments	orderAmendments	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.cancel	orderCancel	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.cancelReplace	orderCancelReplace	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.place	orderPlace	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.status	orderStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/order.test	orderTest	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.cancel	orderListCancel	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.oco	orderListPlaceOco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.opo	orderListPlaceOpo	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.opoco	orderListPlaceOpoco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.oto	orderListPlaceOto	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.otoco	orderListPlaceOtoco	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.status	orderListStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/ping	ping	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/referencePrice	referencePrice	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/referencePrice.calculation	referencePriceCalculation	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/session.logon	sessionLogon	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/session.logout	sessionLogout	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/session.status	sessionStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/session.subscriptions	sessionSubscriptions	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/sor.order.place	sorOrderPlace	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/sor.order.test	sorOrderTest	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker	ticker	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.24hr	ticker24hr	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.book	tickerBook	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.price	tickerPrice	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.tradingDay	tickerTradingDay	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/time	time	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Binance	Spot WebSocket	WebSocketRequest	POST	/trades.aggregate	tradesAggregate	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
